,commune,spot,full_name,url,date,hour,water_quality,conditions,level,hauteur,note,long,lat
467,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-09,21,B,bonnes,1,0.6,8,47.6846414,-3.2830856
469,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-10,9,B,bonnes,1,0.6,8,47.6846414,-3.2830856
538,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-14,18,B,bonnes,1,0.8,8,47.64286,-3.21616
760,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-09,18,B,bonnes,1,0.6,8,47.6074012,-3.1357616
714,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-09,6,B,bonnes,1,0.5,8,47.5936091,-3.1452297
715,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-09,9,B,bonnes,1,0.5,8,47.5936091,-3.1452297
759,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-09,15,B,bonnes,1,0.6,8,47.6074012,-3.1357616
717,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-09,15,B,bonnes,1,0.4,8,47.5936091,-3.1452297
720,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-10,6,B,bonnes,1,0.4,8,47.5936091,-3.1452297
511,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-10,9,B,bonnes,1,0.5,8,47.64286,-3.21616
500,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-15,12,B,bonnes,1,0.8,8,47.6846414,-3.2830856
501,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-15,15,B,bonnes,1,0.7,8,47.6846414,-3.2830856
510,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-10,6,B,bonnes,1,0.5,8,47.64286,-3.21616
502,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-15,18,B,bonnes,1,0.8,8,47.6846414,-3.2830856
745,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-14,9,B,bonnes,1,0.8,8,47.5936091,-3.1452297
505,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-09,9,B,bonnes,1,0.6,8,47.64286,-3.21616
746,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-14,12,B,bonnes,1,0.7,8,47.5936091,-3.1452297
755,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-15,21,B,bonnes,1,0.6,8,47.5936091,-3.1452297
751,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-15,9,B,bonnes,1,0.6,8,47.5936091,-3.1452297
507,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-09,15,B,bonnes,1,0.6,8,47.64286,-3.21616
508,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-09,18,B,bonnes,1,0.6,8,47.64286,-3.21616
509,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-09,21,B,bonnes,1,0.5,8,47.64286,-3.21616
632,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-09,12,B,bonnes,1,0.6,8,47.5205555,-3.1542716
465,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-09,15,B,bonnes,1,0.7,8,47.6846414,-3.2830856
539,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-14,21,B,bonnes,1,0.8,8,47.64286,-3.21616
463,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-09,9,B,bonnes,1,0.7,8,47.6846414,-3.2830856
707,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-14,21,B,bonnes,1,0.8,8,47.5969829,-3.1463891
833,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-14,21,B,bonnes,1,0.8,8,47.618522,-3.16564
419,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-15,21,B,bonnes,1,0.8,8,47.75319,-3.49849
421,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-09,9,B,bonnes,1,0.7,8,47.7228289,-3.4873461
423,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-09,15,B,bonnes,1,0.7,8,47.7228289,-3.4873461
425,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-09,21,B,bonnes,1,0.6,8,47.7228289,-3.4873461
427,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-10,9,B,bonnes,1,0.6,8,47.7228289,-3.4873461
832,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-14,18,B,bonnes,1,0.8,8,47.618522,-3.16564
709,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-15,9,B,bonnes,1,0.7,8,47.5969829,-3.1463891
551,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-09,21,B,bonnes,1,0.7,8,47.3196443,-3.2298395
550,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-09,18,B,bonnes,1,0.7,8,47.3196443,-3.2298395
837,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-15,15,B,bonnes,1,0.6,8,47.618522,-3.16564
549,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-09,15,B,bonnes,1,0.7,8,47.3196443,-3.2298395
804,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-10,6,B,bonnes,1,0.5,8,47.618522,-3.16564
803,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-09,21,B,bonnes,1,0.5,8,47.618522,-3.16564
802,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-09,18,B,bonnes,1,0.6,8,47.618522,-3.16564
548,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-09,12,B,bonnes,1,0.8,8,47.3196443,-3.2298395
801,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-09,15,B,bonnes,1,0.6,8,47.618522,-3.16564
799,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-09,9,B,bonnes,1,0.6,8,47.618522,-3.16564
546,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-09,6,B,bonnes,1,0.8,8,47.3196443,-3.2298395
793,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-15,9,B,bonnes,1,0.7,8,47.6074012,-3.1357616
542,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-15,12,B,bonnes,1,0.7,8,47.64286,-3.21616
791,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-14,21,B,bonnes,1,0.8,8,47.6074012,-3.1357616
458,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-15,12,B,bonnes,1,0.8,8,47.7228289,-3.4873461
805,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-10,9,B,bonnes,1,0.5,8,47.618522,-3.16564
415,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-15,9,B,bonnes,1,0.8,8,47.75319,-3.49849
0,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-09,6,B,bonnes,1,0.5,8,47.5820893,-3.1388699
923,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-15,21,B,bonnes,1,0.7,8,47.5182401,-3.1438806
80,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-15,12,B,bonnes,1,0.7,8,47.4783483,-3.1266243
78,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-15,6,B,bonnes,1,0.7,8,47.4783483,-3.1266243
77,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-14,21,B,bonnes,1,0.8,8,47.4783483,-3.1266243
76,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-14,18,B,bonnes,1,0.8,8,47.4783483,-3.1266243
248,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-15,12,B,bonnes,1,0.8,8,47.7058556,-3.3855627
247,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-15,9,B,bonnes,1,0.8,8,47.7058556,-3.3855627
289,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,9,B,bonnes,1,0.8,8,47.70566,-3.40123
290,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,12,B,bonnes,1,0.8,8,47.70566,-3.40123
81,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-15,15,B,bonnes,1,0.6,8,47.4783483,-3.1266243
291,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,15,B,bonnes,1,0.7,8,47.70566,-3.40123
295,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,9,B,bonnes,1,0.7,8,48.0295,-4.63722
252,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-09,6,B,bonnes,1,0.8,8,47.70566,-3.40123
297,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,15,B,bonnes,1,0.7,8,48.0295,-4.63722
161,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-14,21,B,bonnes,1,0.8,8,47.664549,-3.2256925
299,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,21,B,bonnes,1,0.6,8,48.0295,-4.63722
164,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-15,12,B,bonnes,1,0.7,8,47.664549,-3.2256925
165,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-15,15,B,bonnes,1,0.6,8,47.664549,-3.2256925
166,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-15,18,B,bonnes,1,0.7,8,47.664549,-3.2256925
292,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,18,B,bonnes,1,0.8,8,47.70566,-3.40123
168,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-09,6,B,bonnes,1,0.8,8,47.6966414,-3.3529371
82,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-15,18,B,bonnes,1,0.7,8,47.4783483,-3.1266243
84,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-09,6,B,bonnes,1,0.7,8,47.6226276,-3.1997196
256,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-09,18,B,bonnes,1,0.6,8,47.70566,-3.40123
251,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-15,21,B,bonnes,1,0.8,8,47.7058556,-3.3855627
120,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-15,6,B,bonnes,1,0.7,8,47.6226276,-3.1997196
250,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-15,18,B,bonnes,1,0.8,8,47.7058556,-3.3855627
257,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-09,21,B,bonnes,1,0.6,8,47.70566,-3.40123
259,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-10,9,B,bonnes,1,0.6,8,47.70566,-3.40123
121,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-15,9,B,bonnes,1,0.7,8,47.6226276,-3.1997196
125,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-15,21,B,bonnes,1,0.7,8,47.6226276,-3.1997196
133,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-10,9,B,bonnes,1,0.5,8,47.664549,-3.2256925
249,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-15,15,B,bonnes,1,0.7,8,47.7058556,-3.3855627
127,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-09,9,B,bonnes,1,0.6,8,47.664549,-3.2256925
129,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-09,15,B,bonnes,1,0.6,8,47.664549,-3.2256925
130,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-09,18,B,bonnes,1,0.6,8,47.664549,-3.2256925
131,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-09,21,B,bonnes,1,0.5,8,47.664549,-3.2256925
88,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-09,18,B,bonnes,1,0.6,8,47.6226276,-3.1997196
87,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-09,15,B,bonnes,1,0.6,8,47.6226276,-3.1997196
132,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-10,6,B,bonnes,1,0.5,8,47.664549,-3.2256925
86,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-09,12,B,bonnes,1,0.6,8,47.6226276,-3.1997196
217,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-10,9,B,bonnes,1,0.6,8,47.7058556,-3.3855627
169,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-09,9,B,bonnes,1,0.7,8,47.6966414,-3.3529371
160,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-14,18,B,bonnes,1,0.8,8,47.664549,-3.2256925
253,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-09,9,B,bonnes,1,0.7,8,47.70566,-3.40123
207,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-15,15,B,bonnes,1,0.7,8,47.6966414,-3.3529371
208,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-15,18,B,bonnes,1,0.8,8,47.6966414,-3.3529371
210,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-09,6,B,bonnes,1,0.8,8,47.7058556,-3.3855627
6,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-10,6,B,bonnes,1,0.4,8,47.5820893,-3.1388699
31,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-14,9,B,bonnes,1,0.8,8,47.5820893,-3.1388699
32,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-14,12,B,bonnes,1,0.7,8,47.5820893,-3.1388699
5,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-09,21,B,bonnes,1,0.4,8,47.5820893,-3.1388699
3,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-09,15,B,bonnes,1,0.4,8,47.5820893,-3.1388699
206,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-15,12,B,bonnes,1,0.8,8,47.6966414,-3.3529371
214,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-09,18,B,bonnes,1,0.6,8,47.7058556,-3.3855627
215,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-09,21,B,bonnes,1,0.6,8,47.7058556,-3.3855627
37,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-15,9,B,bonnes,1,0.6,8,47.5820893,-3.1388699
36,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-15,6,B,bonnes,1,0.6,8,47.5820893,-3.1388699
175,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-10,9,B,bonnes,1,0.6,8,47.6966414,-3.3529371
172,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-09,18,B,bonnes,1,0.6,8,47.6966414,-3.3529371
49,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-10,9,B,bonnes,1,0.5,8,47.4783483,-3.1266243
48,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-10,6,B,bonnes,1,0.5,8,47.4783483,-3.1266243
46,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-09,18,B,bonnes,1,0.6,8,47.4783483,-3.1266243
173,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-09,21,B,bonnes,1,0.6,8,47.6966414,-3.3529371
301,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-10,9,B,bonnes,1,0.6,8,48.0295,-4.63722
42,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-09,6,B,bonnes,1,0.7,8,47.4783483,-3.1266243
43,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-09,9,B,bonnes,1,0.6,8,47.4783483,-3.1266243
216,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-10,6,B,bonnes,1,0.6,8,47.7058556,-3.3855627
41,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-15,21,B,bonnes,1,0.6,8,47.5820893,-3.1388699
1,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-09,9,B,bonnes,1,0.5,8,47.5820893,-3.1388699
205,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-15,9,B,bonnes,1,0.8,8,47.6966414,-3.3529371
640,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-10,18,C,moyennes,1,0.5,9,47.5205555,-3.1542716
211,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-09,9,C,moyennes,1,0.7,9,47.7058556,-3.3855627
639,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-10,15,C,moyennes,1,0.5,9,47.5205555,-3.1542716
637,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-10,9,C,moyennes,1,0.5,9,47.5205555,-3.1542716
664,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-14,18,C,moyennes,1,0.8,9,47.5205555,-3.1542716
636,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-10,6,C,moyennes,1,0.5,9,47.5205555,-3.1542716
213,larmor-plage,toulhars,larmor-plage toulhars,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/toulhars,2023-08-09,15,C,moyennes,1,0.7,9,47.7058556,-3.3855627
128,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-09,12,C,moyennes,1,0.6,9,47.664549,-3.2256925
122,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-15,12,C,moyennes,1,0.7,9,47.6226276,-3.1997196
171,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-09,15,C,moyennes,1,0.7,9,47.6966414,-3.3529371
512,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-10,12,C,moyennes,1,0.5,9,47.64286,-3.21616
585,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-15,15,C,moyennes,1,0.8,9,47.3196443,-3.2298395
174,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-10,6,C,moyennes,1,0.6,9,47.6966414,-3.3529371
587,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-15,21,C,moyennes,1,0.8,9,47.3196443,-3.2298395
594,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-10,6,C,moyennes,1,0.5,9,47.5141954,-3.151623
